venda_id,cliente_id,produto_id,tempo_id,quantidade,valor_total
3132,395,489,243,8,22379.68
3133,2,237,191,1,1466.2
3134,207,439,325,1,2329.85
3135,923,253,80,7,9202.27
3136,285,315,303,6,1856.82
3137,676,446,299,3,4029.36
3138,591,60,201,2,4793.36
3139,639,407,39,1,3150.64
3140,317,494,87,1,742.56
3141,963,262,272,1,518.78
3142,624,474,108,2,8937.32
3143,624,223,207,9,32503.23
3144,765,416,259,5,20514.9
3145,840,278,163,3,9448.26
3146,351,263,83,2,2145.32
3147,462,393,187,7,12508.23
3148,80,496,333,5,17599.25
3149,837,487,195,9,4802.04
3150,398,284,354,3,14145.33
3151,344,275,295,8,23384.08
3152,329,164,356,5,15944.4
3153,335,443,19,10,30732.0
3154,286,193,355,2,4068.68
3155,840,490,117,7,32517.1
3156,541,500,4,3,7264.08
3157,730,463,233,6,2496.72
3158,468,296,47,8,27063.6
3159,271,370,267,9,27330.84
3160,281,466,295,8,21812.32
3161,119,367,154,1,4961.25
3162,815,177,310,4,7488.4
3163,732,280,224,10,6944.1
3164,216,147,309,5,20209.1
3165,772,451,108,6,28768.14
3166,464,327,262,2,7640.42
3167,970,56,70,1,1981.89
3168,808,70,299,10,10538.9
3169,862,238,339,8,170.16
3170,586,192,303,5,7059.05
3171,228,116,124,10,7667.3
3172,723,244,102,10,14707.3
3173,364,345,228,10,36202.5
3174,833,401,3,7,15107.12
3175,707,247,323,5,22933.0
3176,535,400,162,9,42016.95
3177,926,15,270,10,23570.5
3178,865,175,132,9,28591.38
3179,661,243,280,3,105.15
3180,388,97,218,10,45517.1
3181,722,8,352,7,26834.22
3182,388,84,225,3,14902.26
3183,575,308,180,5,3206.5
3184,594,221,26,4,5320.92
3185,473,116,113,4,3066.92
3186,95,159,103,7,3052.91
3187,920,119,150,6,22382.64
3188,365,6,148,5,17013.8
3189,795,293,273,8,23650.96
3190,117,175,12,9,28591.38
3191,251,213,25,9,18160.02
3192,755,460,9,6,15924.48
3193,185,183,332,8,30119.84
3194,55,96,100,4,15574.88
3195,380,395,232,5,11361.9
3196,70,197,309,4,18187.84
3197,862,420,105,1,3815.73
3198,338,283,316,3,7156.8
3199,842,6,288,5,17013.8
3200,26,324,55,3,4653.66
3201,488,52,173,3,5420.46
3202,115,222,213,5,10338.6
3203,322,359,269,10,3783.9
3204,184,75,9,8,10784.48
3205,905,359,319,9,3405.51
3206,350,177,131,2,3744.2
3207,542,416,219,5,20514.9
3208,210,151,130,5,12057.95
3209,441,62,67,4,15423.24
3210,790,56,181,9,17837.01
3211,856,489,271,8,22379.68
3212,407,273,283,6,16792.56
3213,228,49,44,10,9021.3
3214,275,292,240,4,9221.36
3215,633,456,61,10,10990.9
3216,515,46,202,6,8493.66
3217,603,413,66,8,26361.52
3218,195,173,127,5,19362.45
3219,610,56,169,8,15855.12
3220,567,55,268,8,34749.6
3221,867,438,61,4,305.52
3222,520,16,119,2,8031.14
3223,22,155,275,1,1881.7
3224,801,190,5,2,3186.62
3225,502,346,257,3,10226.7
3226,435,139,6,2,8710.96
3227,506,369,342,5,692.05
3228,878,97,87,10,45517.1
3229,608,4,22,2,6687.46
3230,722,498,92,8,9010.48
3231,538,430,292,5,24050.8
3232,897,28,16,3,380.34
3233,924,446,20,5,6715.6
3234,886,89,183,5,6782.6
3235,604,331,340,2,1318.1
3236,126,384,22,7,6669.88
3237,481,283,363,1,2385.6
3238,611,434,169,6,9060.0
3239,771,456,326,4,4396.36
3240,508,486,84,8,31103.36
3241,223,207,314,8,26360.08
3242,34,350,163,2,8027.46
3243,206,171,165,8,39066.16
3244,832,344,234,6,4266.78
3245,471,1,195,1,3529.13
3246,830,420,271,1,3815.73
3247,396,228,52,2,6775.1
3248,617,344,233,4,2844.52
3249,718,497,63,3,7149.9
3250,723,325,129,2,5163.94
3251,892,146,173,6,13769.58
3252,65,93,191,2,3763.86
3253,776,144,140,8,9484.24
3254,179,459,177,3,12422.97
3255,431,5,184,1,251.12
3256,770,75,321,10,13480.6
3257,505,319,106,1,3371.77
3258,860,186,6,9,31990.41
3259,291,370,112,9,27330.84
3260,830,467,214,9,162.45
3261,711,213,134,7,14124.46
3262,741,35,207,8,16261.04
3263,646,329,132,1,3074.6
3264,84,12,284,7,27699.21
3265,753,66,244,4,9175.0
3266,722,499,312,7,20787.9
3267,838,316,128,4,15992.24
3268,672,94,359,1,1050.0
3269,966,117,121,6,13551.36
3270,790,130,279,5,21360.4
3271,855,321,117,7,29737.82
3272,549,186,135,8,28435.92
3273,761,206,123,9,14067.18
3274,633,131,352,6,13162.14
3275,113,443,239,5,15366.0
3276,459,236,27,10,27640.4
3277,562,152,2,2,2929.74
3278,272,327,184,1,3820.21
3279,116,51,176,1,2929.58
3280,542,309,40,7,2727.83
3281,246,425,55,1,4427.74
3282,822,410,167,8,22816.0
3283,291,424,16,6,8152.08
3284,576,86,121,3,111.99
3285,20,227,162,3,2835.15
3286,148,179,110,10,29274.5
3287,932,192,62,8,11294.48
3288,885,74,100,6,22296.54
3289,376,39,63,2,8545.96
3290,429,316,206,5,19990.3
3291,65,398,77,3,2435.61
3292,746,17,163,9,17388.36
3293,949,182,284,6,13398.36
3294,709,344,63,4,2844.52
3295,609,108,338,6,1397.4
3296,394,466,337,8,21812.32
3297,256,216,53,5,9678.15
3298,470,441,167,5,18540.9
3299,744,94,178,10,10500.0
3300,53,253,290,6,7887.66
3301,483,131,4,8,17549.52
3302,988,97,131,5,22758.55
3303,617,224,301,6,24374.58
3304,779,256,354,1,2728.36
3305,7,295,161,2,4501.06
3306,600,106,183,4,8099.36
3307,70,394,109,6,22517.82
3308,683,356,48,9,41331.15
3309,938,1,213,2,7058.26
3310,250,179,54,5,14637.25
3311,96,222,142,2,4135.44
3312,370,404,352,9,11419.74
3313,962,474,240,3,13405.98
3314,720,269,199,8,15466.24
3315,915,66,102,3,6881.25
3316,173,259,132,3,3381.24
3317,466,413,306,8,26361.52
3318,944,109,353,3,1723.05
3319,138,425,32,5,22138.7
3320,603,6,271,6,20416.56
3321,722,282,243,5,11578.65
3322,138,355,225,8,11250.16
3323,96,141,353,9,10895.67
3324,186,197,333,5,22734.8
3325,401,233,4,4,6143.6
3326,230,17,133,4,7728.16
3327,140,422,177,3,820.92
3328,565,4,260,7,23406.11
3329,242,489,120,5,13987.3
3330,557,398,310,1,811.87
3331,938,374,19,1,1422.38
3332,402,428,354,10,14101.8
3333,848,212,327,6,7285.8
3334,57,228,240,10,33875.5
3335,937,255,119,2,3524.74
3336,673,246,301,3,13396.77
3337,145,76,48,6,2669.7
3338,409,132,284,5,8502.6
3339,374,14,247,6,17698.32
3340,616,181,274,9,24310.26
3341,377,488,101,7,24914.19
3342,560,239,362,2,6394.48
3343,913,237,50,8,11729.6
3344,981,347,321,7,27835.64
3345,965,256,331,8,21826.88
3346,2,68,25,3,12702.09
3347,978,413,159,4,13180.76
3348,836,354,198,9,27795.24
3349,517,371,92,6,11394.9
3350,495,314,197,1,3285.56
3351,932,432,162,4,706.32
3352,803,140,107,6,20818.5
3353,794,78,363,7,22908.34
3354,526,411,258,5,5401.75
3355,23,442,219,5,18328.75
3356,739,409,232,9,41254.47
3357,443,417,273,5,18055.3
3358,868,497,24,9,21449.7
3359,462,345,121,7,25341.75
3360,152,50,29,10,47115.9
3361,588,378,27,4,5747.2
3362,607,372,150,4,11149.32
3363,792,12,304,2,7914.06
3364,242,305,248,2,5541.32
3365,518,496,361,7,24638.95
3366,471,420,74,3,11447.19
3367,819,78,206,5,16363.1
3368,895,133,355,8,28686.16
3369,246,498,74,2,2252.62
3370,145,351,132,5,17643.3
3371,475,495,207,6,28135.68
3372,158,420,275,9,34341.57
3373,265,466,58,3,8179.62
3374,439,176,3,2,5574.5
3375,676,418,105,10,25613.4
3376,949,294,61,6,16744.98
3377,703,26,46,7,6371.47
3378,4,297,34,9,13702.68
3379,368,301,200,4,18574.16
3380,451,434,63,2,3020.0
3381,530,332,4,7,28174.3
3382,303,107,10,7,12453.84
3383,565,34,247,5,22811.95
3384,770,207,301,2,6590.02
3385,900,262,20,6,3112.68
3386,909,274,43,4,3436.64
3387,701,95,150,10,13505.2
3388,662,25,330,5,6107.0
3389,760,219,103,5,8262.55
3390,413,278,84,3,9448.26
3391,99,444,351,5,17796.85
3392,515,448,210,2,1766.06
3393,954,481,78,10,38378.7
3394,201,66,267,9,20643.75
3395,698,368,333,8,24872.08
3396,632,177,320,9,16848.9
3397,1,33,89,7,14524.09
3398,740,103,288,8,36187.28
3399,14,165,20,4,19481.56
3400,631,419,323,5,10755.05
3401,328,341,268,1,2885.35
3402,401,303,82,2,8608.46
3403,807,224,144,1,4062.43
3404,969,240,111,8,32500.64
3405,163,453,336,9,28642.5
3406,409,451,141,2,9589.38
3407,190,24,108,7,29800.96
3408,1,85,106,6,15655.74
3409,378,148,293,8,10427.28
3410,61,350,349,2,8027.46
3411,145,110,283,1,2757.22
3412,804,284,15,4,18860.44
3413,367,336,73,8,9037.68
3414,644,401,326,3,6474.48
3415,152,79,30,6,26688.3
3416,511,257,167,3,2717.19
3417,565,29,279,9,36934.38
3418,971,262,49,4,2075.12
3419,235,33,275,2,4149.74
3420,115,398,349,6,4871.22
3421,985,429,62,2,9683.76
3422,693,325,32,8,20655.76
3423,319,353,323,7,30508.73
3424,787,363,180,10,48412.9
3425,6,260,288,6,12415.08
3426,997,313,353,9,25337.52
3427,574,154,230,8,14926.72
3428,826,79,278,9,40032.45
3429,194,237,204,3,4398.6
3430,340,338,174,3,2731.11
3431,903,64,315,4,17353.12
3432,488,395,59,1,2272.38
3433,780,456,160,10,10990.9
3434,270,223,229,7,25280.29
3435,446,267,304,8,34775.76
3436,521,259,283,2,2254.16
3437,513,26,67,6,5461.26
3438,141,244,205,2,2941.46
3439,304,44,205,3,2008.14
3440,329,244,4,10,14707.3
3441,517,486,223,8,31103.36
3442,570,328,225,9,33306.48
3443,425,245,241,1,2267.19
3444,283,304,153,6,19806.96
3445,649,386,31,7,17196.55
3446,272,139,166,9,39199.32
3447,463,388,357,2,7263.94
3448,57,299,16,10,6880.7
3449,488,91,76,1,1092.27
3450,124,373,56,1,967.97
3451,638,424,270,6,8152.08
3452,481,126,279,10,6774.9
3453,924,162,24,1,4526.73
3454,883,152,137,7,10254.09
3455,885,337,300,8,9580.8
3456,553,377,244,2,2272.4
3457,167,227,251,7,6615.35
3458,848,267,24,7,30428.79
3459,412,415,222,7,19157.32
3460,516,57,212,5,17940.3
3461,931,2,143,5,9840.3
3462,269,273,28,6,16792.56
3463,944,87,8,10,45026.1
3464,950,1,119,6,21174.78
3465,477,284,75,1,4715.11
3466,707,495,12,9,42203.52
3467,821,356,259,9,41331.15
3468,545,2,286,3,5904.18
3469,53,90,123,7,10298.05
3470,737,488,25,3,10677.51
3471,257,445,22,6,22207.92
3472,110,440,153,7,15395.03
3473,148,339,365,8,2634.88
3474,415,14,353,5,14748.6
3475,551,341,135,10,28853.5
3476,653,143,84,10,2909.8
3477,480,194,112,4,12856.76
3478,377,345,85,2,7240.5
3479,381,121,282,6,9971.46
3480,677,255,118,10,17623.7
3481,772,478,73,6,458.4
3482,888,84,172,5,24837.1
3483,816,268,60,10,37960.5
3484,462,312,90,9,36216.0
3485,711,430,164,7,33671.12
3486,829,404,228,8,10150.88
3487,981,281,53,5,8840.6
3488,787,57,303,10,35880.6
3489,635,163,9,1,1691.53
3490,904,127,106,3,7984.41
3491,868,161,175,10,29895.7
3492,165,489,87,8,22379.68
3493,767,75,108,4,5392.24
3494,799,1,355,6,21174.78
3495,670,13,29,8,20462.08
3496,388,423,96,5,18815.3
3497,749,285,113,5,22687.05
3498,847,425,211,1,4427.74
3499,61,419,164,6,12906.06
3500,53,50,204,4,18846.36
3501,66,457,324,4,13531.92
3502,921,211,292,3,4970.46
3503,693,252,322,9,29452.23
3504,930,38,347,7,13432.51
3505,990,366,129,7,22195.67
3506,337,19,47,1,1502.8
3507,205,13,22,8,20462.08
3508,965,149,310,3,4913.7
3509,119,348,332,8,26755.6
3510,799,11,181,8,27849.84
3511,939,469,204,6,4319.94
3512,718,265,60,5,9334.2
3513,973,246,207,9,40190.31
3514,864,422,215,7,1915.48
3515,681,345,219,10,36202.5
3516,681,143,305,1,290.98
3517,840,21,184,8,12834.4
3518,787,29,192,6,24622.92
3519,831,143,291,8,2327.84
3520,183,354,144,6,18530.16
3521,947,283,355,10,23856.0
3522,389,120,309,1,1156.52
3523,74,219,360,3,4957.53
3524,47,358,19,3,1525.11
3525,803,68,217,4,16936.12
3526,961,311,1,4,5985.96
3527,39,99,310,10,41495.5
3528,62,421,307,10,29295.7
3529,268,342,121,2,4486.34
3530,623,26,317,1,910.21
3531,253,225,240,10,29597.6
3532,302,307,307,5,18156.35
3533,322,228,6,1,3387.55
3534,541,75,172,1,1348.06
3535,472,169,359,3,9750.57
3536,311,207,306,1,3295.01
3537,292,130,262,3,12816.24
3538,542,185,196,4,14320.8
3539,868,64,226,8,34706.24
3540,319,369,222,8,1107.28
3541,635,464,81,6,7168.56
3542,665,212,169,7,8500.1
3543,526,49,20,5,4510.65
3544,10,394,54,6,22517.82
3545,415,318,78,7,6644.96
3546,355,282,129,8,18525.84
3547,293,111,208,10,43120.9
3548,426,296,248,9,30446.55
3549,62,215,290,4,6470.32
3550,690,279,31,9,13227.57
3551,528,47,122,7,24983.77
3552,128,268,324,10,37960.5
3553,868,51,112,10,29295.8
3554,619,152,137,4,5859.48
3555,762,48,178,5,17554.25
3556,705,120,7,3,3469.56
3557,564,445,128,2,7402.64
3558,95,288,189,5,3850.3
3559,328,492,248,2,5690.34
3560,353,58,13,10,42562.6
3561,76,143,258,1,290.98
3562,953,320,158,5,4414.8
3563,121,55,96,2,8687.4
3564,54,332,285,5,20124.5
3565,706,331,205,6,3954.3
3566,626,312,164,3,12072.0
3567,877,10,317,10,6422.7
3568,51,40,318,1,2325.6
3569,524,452,105,7,27228.32
3570,419,156,322,10,13121.2
3571,834,88,297,9,28759.23
3572,179,466,13,10,27265.4
3573,977,399,246,6,8928.66
3574,323,291,47,10,32889.0
3575,956,52,112,7,12647.74
3576,429,265,48,3,5600.52
3577,781,429,36,4,19367.52
3578,435,444,347,2,7118.74
3579,114,162,134,1,4526.73
3580,357,302,131,7,24711.47
3581,898,428,225,10,14101.8
3582,924,398,338,10,8118.7
3583,201,408,67,9,540.63
3584,1000,152,218,1,1464.87
3585,174,410,186,4,11408.0
3586,289,74,151,3,11148.27
3587,167,96,172,7,27256.04
3588,793,56,114,2,3963.78
3589,643,241,164,10,35024.0
3590,295,110,112,7,19300.54
3591,277,168,209,4,18662.0
3592,926,362,119,1,4900.78
3593,902,190,71,6,9559.86
3594,463,330,325,2,1381.16
3595,866,293,126,5,14781.85
3596,989,363,189,8,38730.32
3597,209,498,342,5,5631.55
3598,535,475,301,5,11368.35
3599,98,418,15,7,17929.38
3600,391,102,127,5,2701.25
3601,849,426,317,3,14677.05
3602,547,345,171,6,21721.5
3603,243,441,133,10,37081.8
3604,981,340,202,9,26890.65
3605,842,275,257,8,23384.08
3606,408,120,45,7,8095.64
3607,415,89,298,6,8139.12
3608,846,106,19,9,18223.56
3609,737,430,196,2,9620.32
3610,685,136,303,6,684.78
3611,510,409,262,10,45838.3
3612,950,382,191,10,9346.2
3613,707,307,345,5,18156.35
3614,904,76,226,7,3114.65
3615,13,356,272,10,45923.5
3616,192,428,196,2,2820.36
3617,567,67,33,1,4435.89
3618,378,99,262,1,4149.55
3619,152,280,23,5,3472.05
3620,469,423,63,7,26341.42
3621,305,278,288,4,12597.68
3622,904,290,310,10,44636.5
3623,986,4,333,9,30093.57
3624,933,446,336,4,5372.48
3625,836,128,84,5,1275.5
3626,750,116,8,8,6133.84
3627,738,372,208,2,5574.66
3628,976,343,144,3,6146.37
3629,863,448,33,7,6181.21
3630,935,345,97,5,18101.25
3631,407,75,133,9,12132.54
3632,572,84,190,4,19869.68
3633,761,178,145,5,8594.85
3634,114,414,341,1,3605.17
3635,996,214,18,7,12348.63
3636,692,357,89,5,1629.4
3637,663,204,70,7,11686.99
3638,307,50,364,8,37692.72
3639,258,216,10,8,15485.04
3640,455,230,272,9,3179.97
3641,952,359,94,10,3783.9
3642,157,393,357,1,1786.89
3643,399,475,343,8,18189.36
3644,758,232,354,4,12386.88
3645,596,2,166,6,11808.36
3646,273,17,218,2,3864.08
3647,624,344,204,4,2844.52
3648,224,33,308,3,6224.61
3649,270,307,225,5,18156.35
3650,696,38,137,7,13432.51
3651,623,335,231,3,1937.61
3652,197,357,55,5,1629.4
3653,723,133,207,6,21514.62
3654,517,313,268,5,14076.4
3655,553,83,245,9,18185.85
3656,108,313,129,8,22522.24
3657,111,351,84,9,31757.94
3658,827,320,50,2,1765.92
3659,124,492,31,5,14225.85
3660,534,97,164,9,40965.39
3661,515,385,107,5,22652.7
3662,470,38,198,7,13432.51
3663,500,329,243,9,27671.4
3664,995,444,136,5,17796.85
3665,629,334,237,1,3359.22
3666,851,350,247,7,28096.11
3667,68,412,244,5,17608.5
3668,740,182,10,6,13398.36
3669,810,4,360,7,23406.11
3670,586,145,333,3,6200.19
3671,65,425,66,2,8855.48
3672,424,26,101,5,4551.05
3673,72,366,108,3,9512.43
3674,435,238,198,7,148.89
3675,864,161,85,6,17937.42
3676,350,25,200,7,8549.8
3677,682,166,329,1,4396.57
3678,681,8,184,10,38334.6
3679,434,310,61,8,23588.96
3680,925,91,114,9,9830.43
3681,59,62,24,6,23134.86
3682,756,24,129,4,17029.12
3683,27,110,250,2,5514.44
3684,90,222,270,6,12406.32
3685,549,32,181,2,5566.06
3686,571,88,48,5,15977.35
3687,71,450,60,2,2389.9
3688,833,480,203,2,4584.48
3689,860,388,257,8,29055.76
3690,445,68,362,1,4234.03
3691,644,390,351,1,43.48
3692,130,261,274,2,6428.36
3693,157,255,255,5,8811.85
3694,481,156,101,1,1312.12
3695,410,261,168,2,6428.36
3696,67,225,56,3,8879.28
3697,686,386,191,8,19653.2
3698,132,392,245,7,6066.06
3699,434,252,312,3,9817.41
3700,145,260,181,1,2069.18
3701,829,83,186,9,18185.85
3702,246,462,105,3,14242.98
3703,889,350,59,1,4013.73
3704,159,416,328,1,4102.98
3705,12,297,51,2,3045.04
3706,373,497,166,1,2383.3
3707,99,365,338,2,8481.5
3708,510,214,29,3,5292.27
3709,434,295,201,2,4501.06
3710,871,144,303,1,1185.53
3711,370,30,239,2,67.14
3712,142,256,54,7,19098.52
3713,670,137,149,8,34891.44
3714,774,133,153,4,14343.08
3715,274,499,248,9,26727.3
3716,747,292,324,1,2305.34
3717,510,366,183,3,9512.43
3718,906,31,1,6,1759.92
3719,59,353,1,6,26150.34
3720,708,335,29,10,6458.7
3721,174,31,131,5,1466.6
3722,968,474,266,5,22343.3
3723,247,368,164,7,21763.07
3724,819,481,152,1,3837.87
3725,104,326,249,7,21212.87
3726,415,61,126,2,9945.88
3727,382,147,232,7,28292.74
3728,209,18,135,3,9689.22
3729,715,166,203,6,26379.42
3730,525,101,324,10,38973.4
3731,956,57,365,8,28704.48
3732,311,430,4,10,48101.6
3733,502,67,344,9,39923.01
3734,571,306,317,4,1157.08
3735,551,14,27,1,2949.72
3736,626,423,219,3,11289.18
3737,590,247,156,1,4586.6
3738,661,198,168,1,3510.79
3739,570,398,361,1,811.87
3740,65,237,104,7,10263.4
3741,935,300,312,2,9616.98
3742,586,387,93,5,5596.65
3743,442,483,24,8,27357.84
3744,896,402,121,7,25918.48
3745,70,377,56,7,7953.4
3746,700,417,120,5,18055.3
3747,463,495,115,1,4689.28
3748,484,369,267,3,415.23
3749,554,112,339,10,38516.0
3750,44,254,125,1,3466.96
3751,263,258,169,4,9311.68
3752,211,41,236,9,18618.21
3753,414,73,296,3,11299.02
3754,252,46,34,3,4246.83
3755,587,92,55,10,47086.4
3756,819,493,350,8,22348.88
3757,647,398,171,8,6494.96
3758,475,156,46,10,13121.2
3759,738,392,83,7,6066.06
3760,870,86,205,5,186.65
3761,159,257,309,4,3622.92
3762,405,155,189,10,18817.0
3763,789,396,285,1,1784.81
3764,393,77,197,3,2430.99
3765,693,348,209,6,20066.7
3766,919,98,307,6,23089.56
3767,241,380,284,6,20954.76
3768,879,253,331,7,9202.27
3769,525,219,310,3,4957.53
3770,315,188,227,4,9918.44
3771,925,85,135,2,5218.58
3772,267,123,336,1,4085.64
3773,79,174,272,2,7383.66
3774,573,146,111,10,22949.3
3775,527,401,332,3,6474.48
3776,992,487,69,5,2667.8
3777,575,351,153,7,24700.62
3778,154,19,2,9,13525.2
3779,272,343,110,7,14341.53
3780,498,296,139,9,30446.55
3781,668,195,182,1,3347.72
3782,945,96,177,2,7787.44
3783,250,306,45,8,2314.16
3784,588,186,121,2,7108.98
3785,622,409,116,5,22919.15
3786,235,172,34,6,9625.02
3787,7,469,12,3,2159.97
3788,746,172,233,6,9625.02
3789,400,1,5,4,14116.52
3790,346,462,212,2,9495.32
3791,269,345,323,9,32582.25
3792,871,330,257,3,2071.74
3793,987,21,74,2,3208.6
3794,972,214,161,10,17640.9
3795,730,459,160,1,4140.99
3796,608,176,201,1,2787.25
3797,430,500,98,4,9685.44
3798,893,243,199,5,175.25
3799,343,186,257,9,31990.41
3800,393,179,288,6,17564.7
3801,901,28,151,7,887.46
3802,406,225,264,7,20718.32
3803,411,468,73,5,15442.55
3804,711,168,64,6,27993.0
3805,34,81,321,5,3770.35
3806,67,320,310,2,1765.92
3807,59,298,232,10,41389.0
3808,162,245,241,10,22671.9
3809,149,170,171,4,1128.88
3810,274,119,260,5,18652.2
3811,278,406,176,8,15351.6
3812,301,218,106,6,27076.5
3813,417,42,296,10,16985.9
3814,902,378,35,4,5747.2
3815,247,244,217,2,2941.46
3816,729,171,128,2,9766.54
3817,46,211,271,2,3313.64
3818,534,250,313,8,10433.04
3819,578,325,301,9,23237.73
3820,846,88,300,3,9586.41
3821,263,294,323,2,5581.66
3822,561,432,243,10,1765.8
3823,474,217,160,1,3764.92
3824,493,255,258,3,5287.11
3825,149,469,174,1,719.99
3826,480,291,355,2,6577.8
3827,197,291,345,2,6577.8
3828,346,231,150,5,19980.4
3829,648,107,181,1,1779.12
3830,139,46,282,6,8493.66
3831,618,35,245,4,8130.52
3832,898,340,102,7,20914.95
3833,42,111,70,3,12936.27
3834,555,414,89,1,3605.17
3835,98,103,313,2,9046.82
3836,744,469,236,2,1439.98
3837,895,378,12,4,5747.2
3838,704,272,92,6,13563.48
3839,159,96,26,4,15574.88
3840,171,284,245,8,37720.88
3841,961,176,339,10,27872.5
3842,312,279,329,2,2939.46
3843,903,310,311,6,17691.72
3844,73,218,46,4,18051.0
3845,26,229,130,8,25008.16
3846,91,132,17,7,11903.64
3847,942,281,331,2,3536.24
3848,550,411,28,2,2160.7
3849,882,421,122,3,8788.71
3850,414,407,114,3,9451.92
3851,750,424,299,8,10869.44
3852,831,297,98,5,7612.6
3853,819,396,1,4,7139.24
3854,79,252,15,9,29452.23
3855,545,73,153,3,11299.02
3856,52,196,146,7,4013.66
3857,202,95,81,1,1350.52
3858,844,396,322,1,1784.81
3859,62,399,168,4,5952.44
3860,458,319,38,1,3371.77
3861,576,258,28,8,18623.36
3862,500,385,243,6,27183.24
3863,862,265,64,9,16801.56
3864,194,31,50,8,2346.56
3865,998,452,221,2,7779.52
3866,293,386,111,6,14739.9
3867,918,63,93,9,2144.07
3868,75,393,110,8,14295.12
3869,801,365,206,1,4240.75
3870,521,142,219,7,11811.38
3871,149,64,330,10,43382.8
3872,169,79,72,8,35584.4
3873,507,109,231,5,2871.75
3874,631,218,206,10,45127.5
3875,160,444,40,1,3559.37
3876,208,222,95,8,16541.76
3877,884,25,159,3,3664.2
3878,259,485,62,5,3662.65
3879,125,150,347,10,35494.6
3880,366,436,294,4,2883.6
3881,513,224,190,8,32499.44
3882,529,149,112,8,13103.2
3883,611,357,316,1,325.88
3884,793,376,2,10,19582.2
3885,284,97,289,2,9103.42
3886,942,310,231,7,20640.34
3887,707,454,163,6,13922.46
3888,763,438,284,9,687.42
3889,657,379,119,1,2883.36
3890,267,246,342,10,44655.9
3891,535,215,219,10,16175.8
3892,700,32,262,2,5566.06
3893,312,487,286,4,2134.24
3894,28,190,171,2,3186.62
3895,882,291,230,7,23022.3
3896,986,165,191,3,14611.17
3897,15,69,139,3,4218.87
3898,570,164,113,7,22322.16
3899,607,478,5,1,76.4
3900,646,297,261,8,12180.16
3901,147,380,89,5,17462.3
3902,27,315,35,7,2166.29
3903,856,108,11,4,931.6
3904,343,270,1,3,3752.85
3905,50,92,130,6,28251.84
3906,108,154,215,7,13060.88
3907,487,317,45,3,603.81
3908,966,131,329,6,13162.14
3909,652,482,362,6,8702.94
3910,317,27,242,1,2927.65
3911,791,319,245,4,13487.08
3912,715,17,348,3,5796.12
3913,231,264,288,7,28100.94
3914,214,263,157,7,7508.62
3915,545,229,14,10,31260.2
3916,629,439,58,9,20968.65
3917,232,474,110,6,26811.96
3918,307,63,148,10,2382.3
3919,870,381,210,10,44262.8
3920,300,210,221,10,39847.8
3921,687,210,341,7,27893.46
3922,96,171,172,7,34182.89
3923,400,147,264,6,24250.92
3924,307,410,203,9,25668.0
3925,104,180,281,2,8244.22
3926,940,182,345,10,22330.6
3927,288,185,31,1,3580.2
3928,647,329,234,10,30746.0
3929,539,63,36,1,238.23
3930,374,92,242,7,32960.48
3931,138,422,281,1,273.64
3932,827,27,238,3,8782.95
3933,463,292,274,1,2305.34
3934,756,412,163,9,31695.3
3935,497,120,218,1,1156.52
3936,424,151,347,9,21704.31
3937,14,475,103,10,22736.7
3938,899,151,110,1,2411.59
3939,889,92,302,10,47086.4
3940,744,246,315,2,8931.18
3941,795,283,48,10,23856.0
3942,889,488,116,1,3559.17
3943,369,260,101,5,10345.9
3944,737,263,280,2,2145.32
3945,526,420,129,10,38157.3
